Date,Time (UTC),rad(m)
2022-02-12,2022-02-12 04:59:05.050505216,0.16029716929345691
2022-02-13,2022-02-13 05:56:43.485341952,0.18773314085099116
2022-02-14,2022-02-14 06:32:11.983356416,0.17752165237431533
2022-02-15,2022-02-15 10:37:16.636136448,0.16765340656459313
2022-02-16,2022-02-16 11:58:38.526315776,0.004721793460308988
2022-02-17,2022-02-17 12:02:17.872340480,-0.03612332527526161
2022-02-18,2022-02-18 11:44:54.615384576,-0.045938034188034514
2022-02-19,2022-02-19 11:50:22.532188928,-0.05163090128755398
2022-02-20,2022-02-20 11:56:35.316455680,-0.08360478199718736
2022-02-21,2022-02-21 05:12:16.188870144,0.11791736930860001
2022-02-22,2022-02-22 12:04:56.976907008,-0.08322603219034322
2022-02-23,2022-02-23 11:59:58.536585472,-0.0816177571008271
2022-02-24,2022-02-24 12:00:23.723849216,-0.11426569037656938
2022-02-25,2022-02-25 12:01:12.543554048,-0.08826793131685495
2022-02-26,2022-02-26 11:59:30.000000000,-0.06441250000000033
2022-02-27,2022-02-27 12:00:38.571428608,-0.05439775910364178
2022-02-28,2022-02-28 11:58:25.636743424,-0.019072708030401432
2022-03-01,2022-03-01 12:05:45.330396416,-0.05364684287812051
2022-03-02,2022-03-02 12:05:54.845815040,0.006002936857562296
2022-03-03,2022-03-03 11:58:38.354430464,0.02031082981715882
2022-03-04,2022-03-04 11:59:30.000000000,-0.01535902777777788
2022-03-05,2022-03-05 11:58:08.158995712,-0.01205997210599731
2022-03-06,2022-03-06 11:59:30.000000000,-0.05719722222222234
2022-03-07,2022-03-07 11:59:52.092050176,-0.0813026499302651
2022-03-08,2022-03-08 12:42:56.937355008,-0.13695739997939893
2022-03-09,2022-03-09 11:59:30.000000000,-0.10283055555555565
2022-03-10,2022-03-10 11:57:12.857142784,-0.08234943977591046
2022-03-11,2022-03-11 11:59:30.000000000,-0.08103194444444457
2022-03-12,2022-03-12 11:59:30.000000000,-0.0712611111111112
2022-03-13,2022-03-13 11:57:24.476987392,-0.0721331938633195
2022-03-14,2022-03-14 11:59:30.000000000,-0.028586805555555664
2022-03-15,2022-03-15 11:59:30.000000000,-0.029030555555555667
2022-03-16,2022-03-16 11:59:49.079497984,-0.07086331938633204
2022-03-17,2022-03-17 11:59:30.000000000,-0.056556944444444555
2022-03-18,2022-03-18 11:59:30.000000000,-0.04572152777777789
2022-03-19,2022-03-19 11:54:06.806722816,-0.05207563025210094
2022-03-20,2022-03-20 11:56:37.782426624,-0.07368758716875883
2022-03-21,2022-03-21 11:57:41.684210432,-0.09333117064797393
2022-03-22,2022-03-22 12:01:08.873239296,-0.07185109687639697
2022-03-23,2022-03-23 11:59:30.000000000,-0.03458958333333346
2022-03-24,2022-03-24 11:55:34.537815040,0.05182773109243686
2022-03-25,2022-03-25 11:59:30.000000000,0.09034027777777769
2022-03-26,2022-03-26 12:02:21.213389056,0.12144072524407241
2022-03-27,2022-03-27 12:29:20.484581376,0.1269346549192363
2022-03-28,2022-03-28 11:59:30.000000000,0.13620347222222212
2022-03-29,2022-03-29 11:59:58.536585216,0.12753973816177952
2022-03-30,2022-03-30 11:54:00.631578880,0.08448707496606118
2022-03-31,2022-03-31 12:01:25.882352896,0.06736579874571355
2022-04-01,2022-04-01 11:59:30.000000000,0.10300416666666702
2022-04-02,2022-04-02 11:59:30.000000000,0.09427569444444481
2022-04-03,2022-04-03 11:59:55.804195840,0.10787984394711057
2022-04-04,2022-04-04 11:59:40.699300864,0.10708823555550219
2022-04-05,2022-04-05 11:59:30.000000000,0.10955763888888925
2022-04-06,2022-04-06 12:01:17.949790976,0.08854602510460287
2022-04-07,2022-04-07 12:00:07.974683648,0.08885091420534495
2022-04-08,2022-04-08 11:59:30.000000000,0.05737638888888923
2022-04-09,2022-04-09 12:00:18.461538560,0.06413229149955814
2022-04-10,2022-04-10 11:59:34.016736256,0.04619804741980509
2022-04-11,2022-04-11 13:18:46.097561088,-0.016721951219511835
2022-04-12,2022-04-12 11:59:30.000000000,0.0018090277777781326
2022-04-13,2022-04-13 11:53:02.658227712,0.030428973277074896
2022-04-14,2022-04-14 11:57:24.476987392,-0.004366108786610527
2022-04-15,2022-04-15 12:00:05.648535552,-0.005954672245466882
2022-04-16,2022-04-16 11:59:30.000000000,-0.04364652777777742
2022-04-17,2022-04-17 11:59:30.000000000,-0.059793055555555204
2022-04-18,2022-04-18 11:59:30.000000000,-0.06938958333333298
2022-04-19,2022-04-19 11:59:52.092050432,-0.08146304044630369
2022-04-20,2022-04-20 11:59:53.598326272,-0.09056973500697316
2022-04-21,2022-04-21 11:59:45.302714112,-0.08145331355449945
2022-04-22,2022-04-22 11:59:30.000000000,-0.06437222222222186
2022-04-23,2022-04-23 11:57:22.970711296,-0.03042189679218933
2022-04-24,2022-04-24 12:05:06.302520832,-0.04764355742296883
2022-04-25,2022-04-25 11:49:37.627118592,-0.01862005649717478
2022-04-26,2022-04-26 11:59:30.000000000,0.015378472222222585
2022-04-27,2022-04-27 11:59:09.327730944,0.01976190476190513
2022-04-28,2022-04-28 11:59:30.000000000,-0.018423611111110745
2022-04-29,2022-04-29 11:57:48.577405696,0.0276046025104606
2022-04-30,2022-04-30 12:02:45.630252032,0.04566526610644294
2022-05-01,2022-05-01 11:59:30.000000000,0.005833333333332978
2022-05-02,2022-05-02 11:59:30.000000000,-0.039293055555555914
2022-05-03,2022-05-03 11:59:31.016948992,-0.05313841807909641
2022-05-04,2022-05-04 12:02:07.656903680,-0.10334937238493758
2022-05-05,2022-05-05 11:59:30.000000000,-0.11693888888888924
2022-05-06,2022-05-06 12:03:13.728813568,-0.11639548022598904
2022-05-07,2022-05-07 12:00:27.983193344,-0.13091666666666701
2022-05-08,2022-05-08 12:02:51.191489536,-0.13048510638297908
2022-05-09,2022-05-09 11:56:56.582278400,-0.10486357243319305
2022-05-10,2022-05-10 12:01:08.912133888,-0.08320711297071165
2022-05-11,2022-05-11 11:59:30.000000000,-0.01613402777777814
2022-05-12,2022-05-12 11:59:30.000000000,0.00659374999999965
2022-05-13,2022-05-13 11:59:30.000000000,-0.018911805555555918
2022-05-14,2022-05-14 12:00:20.711297024,0.01024755927475557
2022-05-15,2022-05-15 11:59:30.000000000,0.020963888888888536
2022-05-16,2022-05-16 12:01:33.063829760,0.05045673758865212
2022-05-17,2022-05-17 12:01:42.050209280,0.01716457461645711
2022-05-18,2022-05-18 11:57:54.602510592,0.04815969316596896
2022-05-19,2022-05-19 11:59:30.000000000,0.03932569444444409
2022-05-20,2022-05-20 12:00:46.134453760,0.09682072829131619
2022-05-21,2022-05-21 11:57:22.970711296,0.1250404463040443
2022-05-22,2022-05-22 12:03:02.268907520,0.11235784313725454
2022-05-23,2022-05-23 11:57:54.303797504,0.11478973277074508
2022-05-24,2022-05-24 11:59:30.000000000,0.07036944444444408
2022-05-25,2022-05-25 11:59:30.000000000,0.04022222222222186
2022-05-26,2022-05-26 11:59:30.000000000,-0.050117361111111466
2022-05-27,2022-05-27 11:59:30.000000000,-0.03460416666666703
2022-05-28,2022-05-28 11:59:30.000000000,-0.04023402777777813
2022-05-29,2022-05-29 11:58:08.158995712,-0.015670153417015692
2022-05-30,2022-05-30 12:02:09.163180032,-0.014420502092050567
2022-05-31,2022-05-31 11:56:06.302521088,-0.010231092436975151
2022-06-01,2022-06-01 11:59:00.708825600,0.07731132731063273
2022-06-02,2022-06-02 12:01:33.012552448,0.11400418410041877
2022-06-03,2022-06-03 11:58:55.714285568,0.12733893557423004
2022-06-04,2022-06-04 11:59:30.000000000,0.11692708333333367
2022-06-05,2022-06-05 11:59:30.000000000,0.09104305555555592
2022-06-06,2022-06-06 11:59:04.718162944,0.07751036608695876
2022-06-07,2022-06-07 11:58:23.221757440,0.08256415620641597
2022-06-08,2022-06-08 12:00:22.217573120,0.07328033472803382
2022-06-09,2022-06-09 11:56:16.890756096,0.09511974789916001
2022-06-10,2022-06-10 11:59:30.000000000,0.12855625000000034
2022-06-11,2022-06-11 11:57:34.512534784,0.06973676880222876
2022-06-12,2022-06-12 12:00:23.723849216,0.014046722454672598
2022-06-13,2022-06-13 11:58:45.126050560,-0.05331092436974755
2022-06-14,2022-06-14 12:01:14.810126592,-0.08050562587904325
2022-06-15,2022-06-15 11:59:30.000000000,-0.10650972222222187
2022-06-16,2022-06-16 11:59:30.000000000,-0.1057493055555552
2022-06-17,2022-06-17 11:59:30.000000000,-0.09872986111111078
2022-06-18,2022-06-18 11:59:30.000000000,-0.06530624999999965
2022-06-19,2022-06-19 11:59:30.000000000,-0.01777847222222187
2022-06-20,2022-06-20 12:00:23.723849216,0.04297419804742016
2022-06-21,2022-06-21 11:59:30.000000000,-0.023527777777777408
2022-06-22,2022-06-22 11:57:07.907950080,-0.08091841004184064
2022-06-23,2022-06-23 11:59:30.000000000,-0.13267013888888854
2022-06-24,2022-06-24 11:59:30.000000000,-0.1356881944444441
2022-06-25,2022-06-25 11:59:30.000000000,-0.1520631944444441
2022-06-26,2022-06-26 11:59:30.000000000,-0.20700763888888854
2022-06-27,2022-06-27 11:57:40.084033536,-0.2206428571428568
2022-06-28,2022-06-28 11:58:26.974789888,-0.21246148459383715
2022-06-29,2022-06-29 11:59:08.410042112,-0.2087635983263595
2022-06-30,2022-06-30 11:59:30.000000000,-0.18664166666666632
2022-07-01,2022-07-01 11:59:30.000000000,-0.006175694444444812
2022-07-02,2022-07-02 12:01:04.825175040,0.018383916083915732
2022-07-03,2022-07-03 11:59:30.000000000,0.052931249999999645
2022-07-04,2022-07-04 11:59:30.000000000,0.06527430555555519
2022-07-05,2022-07-05 12:01:22.468619264,0.055900976290097264
2022-07-06,2022-07-06 11:59:30.000000000,0.07068333333333297
2022-07-07,2022-07-07 11:59:30.000000000,0.040861111111110765
2022-07-08,2022-07-08 12:00:14.369747712,0.06510994397759069
2022-07-09,2022-07-09 12:00:34.267782656,0.039080892608088905
2022-07-10,2022-07-10 11:56:36.276150528,0.03756973500697315
2022-07-11,2022-07-11 11:59:30.000000000,0.015429861111110752
2022-07-12,2022-07-12 11:59:30.000000000,-0.012813194444444806
2022-07-13,2022-07-13 11:44:17.896995840,-0.05076108726752539
2022-07-14,2022-07-14 11:59:30.000000000,-0.02260069444444479
2022-07-15,2022-07-15 11:59:09.327731200,0.01583543417366911
2022-07-16,2022-07-16 11:59:30.000000000,0.061490972222221864
2022-07-17,2022-07-17 11:59:30.000000000,0.04168749999999965
2022-07-18,2022-07-18 11:59:30.000000000,0.026174999999999636
2022-07-19,2022-07-19 12:00:27.983193344,0.03673949579831898
2022-07-20,2022-07-20 11:59:30.000000000,0.05481111111111076
2022-07-21,2022-07-21 11:58:08.158995712,0.027343793584379012
2022-07-22,2022-07-22 11:58:21.715481088,0.007254532775452932
2022-07-23,2022-07-23 11:59:24.258872576,-0.01783868615946404
2022-07-24,2022-07-24 11:59:30.000000000,-0.021904861111111458
2022-07-25,2022-07-25 11:57:06.401673472,-0.05632705718270608
2022-07-26,2022-07-26 12:00:20.711297024,-0.05184449093444945
2022-07-27,2022-07-27 11:59:30.000000000,-0.0715395833333337
2022-07-28,2022-07-28 12:01:22.468619008,-0.08407670850767121
2022-07-29,2022-07-29 11:59:30.000000000,-0.09274861111111148
2022-07-30,2022-07-30 12:01:36.025104384,-0.08170362622036298
2022-07-31,2022-07-31 12:01:08.960223488,-0.04565945568736951
2022-08-01,2022-08-01 11:59:00.458651904,-0.010206393328700415
2022-08-02,2022-08-02 11:59:30.000000000,0.04330625000000007
2022-08-03,2022-08-03 11:59:30.000000000,0.09212291666666673
2022-08-04,2022-08-04 11:59:30.000000000,0.13238125000000006
2022-08-05,2022-08-05 11:59:30.000000000,0.14939599324583802
2022-08-06,2022-08-06 11:59:30.000000000,0.10664444444444453
2022-08-07,2022-08-07 11:59:30.000000000,0.07806944444444451
2022-08-08,2022-08-08 11:59:30.000000000,0.06532916666666673
2022-08-09,2022-08-09 12:00:26.736401664,0.017698744769874552
2022-08-10,2022-08-10 12:12:56.012222976,0.05518719509472972
2022-08-11,2022-08-11 12:01:04.393305344,0.02160111576011165
2022-08-12,2022-08-12 11:59:30.000000000,0.010063194444444513
2022-08-13,2022-08-13 11:59:34.556962048,-0.020215189873417642
2022-08-14,2022-08-14 11:57:21.464435200,0.03234100418410048
2022-08-15,2022-08-15 12:01:20.962343168,0.04480334728033481
2022-08-16,2022-08-16 11:58:09.665272064,0.055133891213389186
2022-08-17,2022-08-17 11:58:51.841004288,0.016926080892608147
2022-08-18,2022-08-18 12:01:07.405857792,-0.007064156206415543
2022-08-19,2022-08-19 12:01:20.924369664,-0.0032422969187674263
2022-08-20,2022-08-20 11:59:30.000000000,-0.018175694444444376
2022-08-21,2022-08-21 11:59:30.000000000,-0.07412414564305086
2022-08-22,2022-08-22 11:59:30.000000000,-0.09089652777777774
2022-08-23,2022-08-23 11:59:30.000000000,-0.12742847222222217
2022-08-24,2022-08-24 11:52:04.924406016,-0.14090350008711217
2022-08-25,2022-08-25 11:58:51.841004288,-0.13898798446721986
2022-08-26,2022-08-26 12:00:02.268907520,-0.1428074229691876
2022-08-27,2022-08-27 11:58:31.512604928,-0.14983683473389348
2022-08-28,2022-08-28 11:59:30.000000000,-0.1308118055555555
2022-08-29,2022-08-29 11:58:30.000000000,-0.10667173913043472
2022-08-30,2022-08-30 12:01:22.468619264,-0.07832287308228725
2022-08-31,2022-08-31 11:59:30.000000000,-0.05649305555555549
2022-09-01,2022-09-01 11:59:30.000000000,-0.09126250000000018
2022-09-02,2022-09-02 11:59:30.000000000,-0.08750694444444462
2022-09-03,2022-09-03 11:58:16.544428800,-0.032258815232722324
2022-09-04,2022-09-04 12:03:18.907563008,-0.018967086834734068
2022-09-05,2022-09-05 11:57:06.401673728,-0.010331938633194053
2022-09-06,2022-09-06 11:59:30.000000000,-0.004893055555555738
2022-09-07,2022-09-07 11:59:30.000000000,-0.011118055555555726
2022-09-08,2022-09-08 11:45:03.157894912,-0.0028121345029241537
2022-09-09,2022-09-09 11:59:30.000000000,-0.002447222222222397
2022-09-10,2022-09-10 12:00:23.723849472,0.04208298465829829
2022-09-11,2022-09-11 11:56:33.263598336,0.15121896792189662
2022-09-12,2022-09-12 12:01:46.638655488,0.14298179271708666
2022-09-13,2022-09-13 11:59:30.000000000,0.08523402777777761
2022-09-14,2022-09-14 11:56:49.832635904,0.1064121338912132
2022-09-15,2022-09-15 11:59:30.000000000,0.09248333333333315
2022-09-16,2022-09-16 11:59:30.000000000,-0.009547916666666843
2022-09-17,2022-09-17 11:59:30.000000000,-0.007194444444444623
2022-09-18,2022-09-18 11:59:30.000000000,-0.013799305555555747
2022-09-19,2022-09-19 11:59:32.016806656,-0.01746568627450998
2022-09-20,2022-09-20 11:59:30.000000000,0.00915694444444426
2022-09-21,2022-09-21 12:01:49.581590016,-0.0533172942817296
2022-09-22,2022-09-22 11:57:33.514644224,-0.0630941422594144
2022-09-23,2022-09-23 11:58:45.254237184,-0.05580437853107363
2022-09-24,2022-09-24 12:00:07.154811904,-0.04709135285913546
2022-09-25,2022-09-25 12:02:21.213389312,-0.07475104602510478
2022-09-26,2022-09-26 11:54:27.191489280,-0.0448851063829789
2022-09-27,2022-09-27 11:56:33.263598336,-0.04741143654114384
2022-09-28,2022-09-28 11:58:39.873417728,0.023945147679324718
2022-09-29,2022-09-29 09:38:52.173913088,0.05150724637681142
2022-09-30,2022-09-30 11:31:33.171806208,0.003546989720998355
2022-10-01,2022-10-01 11:59:17.512367616,-0.09845159010600735
2022-10-02,2022-10-02 11:59:30.000000000,-0.12870972222222252
2022-10-03,2022-10-03 11:54:42.711864576,-0.13783686440677995
2022-10-04,2022-10-04 11:56:54.351464448,-0.14847977684797797
2022-10-05,2022-10-05 10:55:48.857142784,-0.21956666666666694
2022-10-06,2022-10-06 11:08:40.045248768,-0.19426696832579213
2022-10-07,2022-10-07 12:00:04.142259200,-0.11805578800557907
2022-10-08,2022-10-08 12:03:28.481012736,-0.10555133614627313
2022-10-09,2022-10-09 11:59:30.000000000,-0.08646111111111139
2022-10-10,2022-10-10 11:57:26.430594816,-0.04734915014164335
2022-10-11,2022-10-11 12:04:45.126050304,0.014299719887954894
2022-10-12,2022-10-12 11:59:30.000000000,0.048585416666666374
2022-10-13,2022-10-13 11:54:17.088607488,0.0516568213783401
2022-10-14,2022-10-14 11:59:30.504201728,0.04050490196078401
2022-10-15,2022-10-15 12:01:49.581590016,0.05657043235704295
2022-10-16,2022-10-16 11:59:45.630252032,0.04944117647058795
2022-10-17,2022-10-17 11:57:10.253164800,0.08025105485232038
2022-10-18,2022-10-18 11:57:50.083681792,0.04503974895397461
2022-10-19,2022-10-19 11:59:37.118644224,0.02233545197740086
2022-10-20,2022-10-20 11:57:36.527196416,0.04629079497907921
2022-10-21,2022-10-21 12:02:32.016806656,0.023026610644257418
2022-10-22,2022-10-22 11:58:35.361702144,0.02354680851063801
2022-10-23,2022-10-23 11:51:52.468084992,0.06292482269503519
2022-10-24,2022-10-24 12:04:58.101265920,0.09381575246132179
2022-10-25,2022-10-25 11:57:28.481012480,0.11847327707454261
2022-10-26,2022-10-26 11:57:07.907949824,0.16583682008368172
2022-10-27,2022-10-27 11:58:46.779660800,0.1412238700564969
2022-10-28,2022-10-28 11:49:22.307692288,0.10988675213675186
2022-10-29,2022-10-29 12:04:58.101265920,0.1297594936708858
2022-10-30,2022-10-30 12:17:48.610909184,0.12682465241520016
2022-10-31,2022-10-31 12:00:05.250529280,0.11914625062375594
2022-11-01,2022-11-01 11:58:43.021276672,0.020736170212765605
2022-11-02,2022-11-02 11:55:13.220338944,-0.03546539548022635
2022-11-03,2022-11-03 12:00:29.495798528,-0.11535014005602276
2022-11-04,2022-11-04 12:00:07.154811648,-0.10977684797768515
2022-11-05,2022-11-05 11:59:30.000000000,-0.1091743055555559
2022-11-06,2022-11-06 12:00:07.791108096,-0.168506313689815
2022-11-07,2022-11-07 11:57:33.559322112,-0.1903764124293789
2022-11-08,2022-11-08 12:00:27.503526144,-0.16597312623197122
2022-11-09,2022-11-09 11:59:30.000000000,-0.1804965277777781
2022-11-10,2022-11-10 11:59:30.000000000,-0.1364645833333337
2022-11-11,2022-11-11 12:04:23.086680832,-0.10462673678322941
2022-11-12,2022-11-12 12:04:20.924369664,-0.07101260504201716
2022-11-13,2022-11-13 11:57:39.539749120,-0.056012552301255576
2022-11-14,2022-11-14 11:56:20.126582272,-0.032174402250351966
2022-11-15,2022-11-15 12:02:39.579832064,0.00817717086834699
2022-11-16,2022-11-16 11:59:30.000000000,-0.02365902777777814
2022-11-17,2022-11-17 11:59:24.979079680,-0.05406136680613702
2022-11-18,2022-11-18 12:13:05.470332928,-0.027503308240042868
2022-11-19,2022-11-19 11:54:59.747898880,-0.005922268907563384
2022-11-20,2022-11-20 11:59:30.000000000,0.04764236111111075
2022-11-21,2022-11-21 11:58:48.873338112,0.14261900175054734
2022-11-22,2022-11-22 11:59:30.000000000,0.1284027777777774
2022-11-23,2022-11-23 12:02:10.669455872,0.08907182705718235
2022-11-24,2022-11-24 11:58:08.158995968,0.042497907949790435
2022-11-25,2022-11-25 11:59:30.000000000,0.024968055555555185
2022-11-26,2022-11-26 11:55:10.336134400,0.027567226890755945
2022-11-27,2022-11-27 11:56:45.630252288,0.06545028011204447
2022-11-28,2022-11-28 11:59:30.000000000,0.045880555555555196
2022-11-29,2022-11-29 08:55:19.221556992,-0.08387125748503028
2022-11-30,2022-11-30 11:58:22.045928960,0.09343531906856795
2022-12-01,2022-12-01 11:59:30.000000000,0.06366458333333337
2022-12-02,2022-12-02 12:02:03.277310976,0.07252030812324933
2022-12-03,2022-12-03 11:59:30.000000000,0.03953263888888893
2022-12-04,2022-12-04 11:59:30.000000000,0.013347222222222259
2022-12-05,2022-12-05 11:55:11.646811392,-0.021569025928521345
2022-12-06,2022-12-06 11:59:57.910863360,-0.04823398328690803
2022-12-07,2022-12-07 11:59:30.000000000,-0.06311249999999996
2022-12-08,2022-12-08 11:59:30.000000000,-0.1249569444444444
2022-12-09,2022-12-09 11:59:30.000000000,-0.13955624999999997
2022-12-10,2022-12-10 11:56:36.276150784,-0.17790027894002786
2022-12-11,2022-12-11 11:58:08.158995712,-0.14187866108786606
2022-12-12,2022-12-12 11:59:00.878661120,-0.14808926080892604
2022-12-13,2022-12-13 11:56:49.832635904,-0.12517503486750345
2022-12-14,2022-12-14 12:01:11.924686080,-0.11339470013946998
2022-12-15,2022-12-15 11:59:30.000000000,-0.04672708333333329
2022-12-16,2022-12-16 11:55:10.336134400,-0.04807983193277307
2022-12-17,2022-12-17 12:02:03.277310976,-0.031210784313725436
2022-12-18,2022-12-18 11:58:21.715481088,0.012303347280334763
2022-12-19,2022-12-19 11:59:30.000000000,0.01889652777777781
2022-12-20,2022-12-20 11:59:30.000000000,0.020842361111111134
2022-12-21,2022-12-21 11:59:30.000000000,-0.05445694444444441
2022-12-22,2022-12-22 11:56:51.338912000,-0.02934309623430958
2022-12-23,2022-12-23 11:52:17.796610048,0.015970338983050877
2022-12-24,2022-12-24 10:04:49.491242752,0.2510333611342786
2022-12-25,2022-12-25 08:57:37.321651968,0.03937296620775973
2022-12-26,2022-12-26 11:28:10.961115392,0.08923644351355474
2022-12-27,2022-12-27 09:24:20.386740224,-0.02431952117863716
2022-12-28,2022-12-28 08:37:19.411764736,-0.0300147058823529
2022-12-29,2022-12-29 10:16:04.285714176,0.005127257799671633
2022-12-30,2022-12-30 08:06:53.312101888,-0.8283269639065818
2022-12-31,2022-12-31 11:57:36.527196416,-0.40181729428172946
